book name,charts,macros,input,errors,boolean,dates,real,integer,string,blank,referenced,formula,errors,boolean,dates,real,integer,string,blank,referencing,referenced,sumif,countif,choose,hlookup,index,indirect,lookup,match,offset,if,Problem cells,Problem Book,
HW1Tables(321)-03F.xls,No,No,120,0,0,0,10,44,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
inventory%20reports.xls,No,No,120,0,0,0,0,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
SL_Project.xls,No,No,120,0,0,0,17,1,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
SyllabusTemp3_8day_265489.xls,No,No,120,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
CORPFINTESTMODEL.xls,No,No,121,0,0,0,14,10,97,0,3,35,27,0,1,1,4,2,0,33,21,0,0,0,0,0,0,0,0,0,12,0,No,different
Summ%20of%20Physical%#A899C.xls,No,No,121,0,0,0,0,32,89,0,32,49,0,0,0,27,22,0,0,49,22,0,0,0,0,0,0,0,0,0,0,0,No,different
CREPWorksheetAlpha.xls.1,No,No,121,0,0,0,0,13,108,0,0,60,0,0,0,22,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,different
Published%20Grades%20#A86DF.xls,No,No,121,0,0,10,0,58,53,0,0,90,0,0,0,0,90,0,0,20,75,0,70,0,0,0,0,0,0,0,0,0,No,different
Form%20-%20Grade%20St#A86F7.xls,No,Yes,121,0,0,0,34,9,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,different
MathMatrix.xls,No,No,121,0,0,14,2,2,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
summer_website_schedu#A8901.xls,No,No,121,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Tab2.xls,No,No,121,0,0,0,41,19,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
trngtool.xls,No,No,121,0,0,4,0,4,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
320%20write-up%20and%#A9248.xls,No,No,122,0,0,0,6,48,68,0,5,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Self_Assessment_Report_Form.xls,No,No,122,0,0,1,0,23,98,0,0,7,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,No,different
descriptive_statistics.xls,No,No,122,0,0,0,0,104,18,0,54,12,0,0,0,4,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Inventory_Worksheets.xls,No,Yes,122,0,0,3,2,49,68,0,43,30,0,0,0,0,30,0,0,30,28,0,0,0,0,0,0,0,0,0,0,0,No,different
Grades.xls.32,No,No,122,0,0,0,0,90,32,0,90,37,0,0,0,9,28,0,0,37,18,0,0,0,0,0,0,0,0,0,0,0,No,different
csDept-PayrollBudget1999.xls,No,No,122,0,0,0,0,32,90,0,0,130,0,0,0,0,130,0,0,130,119,0,0,0,0,0,0,0,0,0,0,0,No,different
financial%20measures%#A7D8C.xls,No,No,122,0,0,0,0,13,109,0,12,238,0,0,0,153,85,0,0,194,173,0,0,0,0,0,0,0,0,0,0,0,No,different
WasteCalendarCalculat#A843B.xls,No,Yes,122,0,0,0,0,69,53,0,53,843,0,0,0,2,841,0,0,843,640,0,0,0,0,0,0,0,0,0,201,0,No,different
03funded.xls,No,No,122,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
2003_Project_Report_form.xls,No,No,122,0,0,0,0,3,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
acd_diary.xls,No,Yes,122,0,0,0,0,6,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
BlockIIStudentSchedule.xls,No,No,122,0,0,29,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
EASM%203rd%20Ed%20matrix.xls,No,No,122,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
findata.xls,No,No,122,0,0,0,77,7,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
finec.xls,No,No,122,0,0,0,0,58,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
standards68.xls,No,No,122,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
OperationalPlan.xls,No,No,123,0,0,0,0,8,115,0,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Projected%20Cost%20Format.xls,No,No,123,0,0,0,0,5,118,0,5,42,31,0,0,0,11,0,0,42,10,0,0,0,0,0,0,0,0,0,0,0,No,different
ABRIDGED.XLS,No,No,123,0,0,0,0,65,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
ma270.xls,No,No,123,0,0,1,0,20,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
MAT100%20Homework.xls,No,No,123,0,0,0,0,73,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
PerformanceFormProcur#A8B60.xls,No,No,123,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
selectedfinancial.xls,No,No,123,0,0,0,44,51,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Master%20Budget%20Pro#A8C5D.xls,No,No,124,0,0,1,1,12,110,0,5,10,0,0,0,0,10,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,No,different
Schedule_Spring2004Tr#A9223.xls,No,No,124,0,0,1,0,30,93,0,1,30,0,0,30,0,0,0,0,30,27,0,0,0,0,0,0,0,0,0,0,0,No,different
FINLMASTER.xls,No,No,124,0,0,0,0,9,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Homework%202%20Problem2.xls,No,No,124,0,0,28,87,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
IT%20weekend%20time%20table.xls,No,No,124,0,0,4,0,24,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
TAWorksheet.xls,No,No,125,0,0,0,0,37,88,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Q3_Final.xls,No,No,125,0,0,0,3,62,60,0,60,35,0,0,0,4,29,2,0,32,25,0,0,0,0,0,0,0,0,0,0,0,No,different
552syl98.xls,No,No,125,0,0,1,0,45,79,0,1,47,0,0,47,0,0,0,0,47,31,0,0,0,0,0,0,0,0,0,0,0,No,different
ShirleyB_week5.xls,No,No,125,0,0,0,29,31,65,0,60,104,0,0,0,94,10,0,0,104,95,0,0,0,0,0,0,0,0,0,0,0,No,different
time752.xls,No,No,125,0,0,6,1,1,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
fi02.xls,No,No,126,0,0,3,71,14,38,0,2,7,0,0,0,0,0,7,0,7,4,0,0,0,0,0,0,0,0,0,0,0,No,different
BHMASTERWTESTASOF27DE#A8849.xls,No,No,126,0,0,0,4,64,58,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132,No,different
Cataloging%20Center%20Stats.xls,No,No,126,0,0,18,0,46,62,0,29,22,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,No,different
finrpt_temp.xls,No,No,126,0,0,0,7,24,95,0,19,42,0,0,0,0,42,0,0,41,40,0,0,0,0,0,0,0,0,0,0,0,No,different
Ch23exmp.xls,No,No,126,0,0,0,10,16,100,0,30,74,0,0,0,0,70,4,0,74,60,0,0,0,0,0,0,0,0,0,0,0,No,different
Course%20Syllabus%20S#A920B.xls,No,No,126,0,0,11,5,0,110,0,5,86,0,0,45,0,0,41,0,86,79,0,0,0,0,0,0,0,0,0,0,0,No,different
BSC_St_Customer.xls,No,No,126,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
database-hyou.xls,No,No,126,0,0,36,0,36,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
inventory%20checkout.xls,No,No,126,0,0,0,0,37,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Sample_Schedule.xls,No,No,126,0,0,15,0,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Schedule.xls.2,No,No,126,0,0,28,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
xls_washumacroevaluation.xls.2,No,No,126,0,0,0,14,42,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
North%20America%20-%2#A8B11.xls,No,No,127,0,0,0,30,11,86,0,2,3,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,different
finaid00.xls,No,No,127,0,0,0,23,47,57,0,21,18,0,0,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,No,different
505_syllabus.xls,No,No,127,0,0,1,3,5,118,0,2,54,0,0,0,0,54,0,0,54,25,0,0,0,0,0,0,0,0,0,0,0,No,different
prosexpl.xls,No,No,127,0,0,0,2,20,105,0,14,75,22,0,0,5,48,0,0,73,62,0,0,0,0,0,0,0,0,0,0,0,No,different
Grades.xls.88,No,No,127,0,0,0,0,79,48,0,59,130,0,0,0,24,106,0,0,130,123,0,0,0,0,0,0,0,0,0,85,0,No,different
gradebooktemplate.xls,No,No,127,0,0,0,34,8,85,0,11,425,323,0,0,0,49,0,53,425,245,0,0,0,0,0,0,0,0,0,90,0,No,different
acct211af1-0313.xls,No,No,127,0,0,7,0,2,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Bsylls04.xls,No,No,127,0,0,5,30,18,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
eduwebsites.xls,No,No,127,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
imp_emp_fin_bo_report#A8C19.xls,No,No,127,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,different
IPTC-TOSsubmission.xls,No,No,127,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
ltop031604.xls,No,No,127,0,0,1,17,40,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,different
Personal%20Data%20Form.xls,No,Yes,127,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Year%204%20Budget%20Summary.xls,No,No,128,0,0,0,0,75,53,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
consol_cashflow_state#A8006.xls,No,No,128,0,0,2,0,75,51,0,32,4,0,0,0,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,No,different
Financial%20Repor%20U#A80EC.xls,No,No,128,0,0,0,0,29,99,0,29,51,0,0,0,0,51,0,0,51,44,0,0,0,0,0,0,0,0,0,15,0,No,different
Listeria%20cross%20co#A7D8F.xls,No,No,128,0,0,0,5,43,80,0,36,149,0,0,0,110,39,0,0,149,109,0,0,0,0,0,0,0,0,0,6,0,No,different
Ele.xls,No,No,128,0,0,0,0,3,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Final%20Report%20data#A804C.xls,Yes,No,128,0,0,0,0,63,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
as2003puna.xls,No,No,129,0,0,0,0,20,109,0,21,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,No,different
AttachmentBCostEst.xls,No,No,129,0,0,0,0,12,117,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
30day.xls,No,No,129,0,0,2,0,91,36,0,92,125,0,0,29,0,94,2,0,125,121,0,0,0,0,0,0,0,0,0,2,0,No,different
gpr.xls.1,No,No,129,0,0,0,0,31,98,0,0,1588,360,0,0,34,112,1082,0,0,0,0,0,0,0,0,0,0,0,0,1180,0,No,different
AC205%20schedule%20f02.xls,No,No,129,0,0,35,10,23,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
D3_2-20-03.xls,No,No,129,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
e_calendar.xls,No,No,129,0,0,0,6,5,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
NRcurriculumV.1.xls,No,No,129,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
schedule03.xls,No,No,129,0,0,40,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Ex06-3.xls,No,No,130,0,0,7,0,49,74,0,20,13,7,0,0,0,6,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,No,different
Technical%20Evaluatio#A82D2.xls,No,No,130,0,0,28,0,11,91,0,11,28,0,0,0,28,0,0,0,28,17,0,0,0,0,0,0,0,0,0,0,0,No,different
functional%20disabili#A92B8.xls,No,No,130,0,0,0,0,0,130,0,0,41,0,0,0,1,21,19,0,0,0,0,0,0,0,0,0,0,0,0,40,0,No,different
Formulas.xls,No,No,130,0,0,0,0,23,107,0,31,303,84,0,0,0,219,0,0,273,120,0,0,0,0,0,0,0,0,0,0,0,No,different
Access03.xls,No,No,130,0,0,0,0,8,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
database2000.xls,No,No,130,0,0,0,0,9,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
plnanx3.xls,No,No,130,0,0,12,15,10,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Table_201_20Figure_201.xls,No,Yes,130,0,0,0,0,8,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
template.xls,No,No,130,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
timelinefor%20state%2#A7F3F.xls,Yes,No,131,0,0,0,0,105,26,0,2,11,0,0,0,0,11,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,No,different
FY00-01ITConsulting%2#A84C5.xls,No,No,131,0,0,0,5,63,63,0,63,31,0,0,0,0,31,0,0,31,21,0,0,0,0,0,0,0,0,0,0,0,No,different
Technical%20Salary%20#A8BB6.xls,No,No,131,0,0,0,0,96,35,0,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
ExcelAsgtJMA.xls,No,No,131,0,0,0,0,102,29,0,102,33,0,0,0,16,17,0,0,33,17,0,0,0,0,0,0,0,0,0,0,0,No,different
Outline220TTH.xls,No,No,131,0,0,18,0,32,81,0,29,45,1,0,8,0,15,21,0,44,20,0,0,0,0,0,0,0,0,0,22,0,No,different
lc-labrepevalsht.xls,No,No,131,0,0,0,0,37,94,0,25,51,0,0,0,1,50,0,0,51,21,0,0,0,0,0,0,0,0,0,18,0,No,different
g123schd.xls,No,No,131,0,0,0,0,33,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
idew11attendees.xls,No,No,131,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
rahoitustilinpito_en_tablea.xls,No,No,131,0,0,0,12,98,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
agent_goal-setting_tool_3.0.xls,No,No,132,0,0,0,10,6,116,0,9,629,0,0,0,26,411,192,0,538,309,0,0,0,0,0,0,0,0,12,36,0,No,different
dealsjune03.xls,No,No,132,0,0,29,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
dept.xls,No,No,132,0,0,0,7,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
M120%20Guide.xls,No,No,132,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Supp_IB_1Q03.xls,No,No,132,0,0,2,34,51,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
where_find_staff.xls,No,No,132,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
APS.xls,No,Yes,133,0,0,0,0,36,97,0,0,33,0,0,0,0,33,0,0,0,0,0,4,0,0,0,0,0,0,0,23,0,No,different
Dept-FS.xls,No,No,133,0,0,0,41,0,92,0,0,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
InterimTablesG1-G3.xls,No,No,133,0,0,0,0,20,113,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,No,different
Home2.xls,No,No,133,0,0,0,12,48,73,0,60,109,0,0,0,0,109,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Attachment_7_Financia#A7EB8.xls,No,Yes,133,0,0,0,12,47,74,0,43,329,0,0,0,129,200,0,0,273,185,0,0,0,0,0,0,0,0,0,12,0,No,different
FMT_access_request_form.xls,No,No,133,0,0,0,0,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
lighting.xls,No,No,133,0,0,0,0,102,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
GRADES_show.xls,No,No,134,0,0,0,0,108,26,0,96,6,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,No,different
ESG_financial_rpt_sin#A7EE4.xls,No,No,134,0,0,0,0,0,134,0,0,53,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
1214.xls,No,No,134,0,0,0,0,66,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
D3_02-02-04.xls,No,No,134,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
distdev.xls,No,No,134,0,0,4,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Final04ConfSch.xls,No,No,134,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,different
instrument_inventory.xls,No,No,134,0,0,0,0,45,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
F2770sd.xls,No,No,135,0,0,16,0,7,112,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Res-FS.xls,No,No,135,0,0,0,39,0,96,0,0,37,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
finrpt2_temp.xls,No,No,135,0,0,0,0,31,104,0,19,45,0,0,0,0,45,0,0,44,42,0,0,0,0,0,0,0,0,0,0,0,No,different
dbfuns.xls,No,No,135,0,0,0,15,53,67,0,92,68,0,1,0,14,38,15,0,68,53,0,0,0,0,0,0,0,0,0,27,0,No,different
98fs3-2.xls,No,No,135,0,0,0,0,47,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
CIG_REP_OF_INV-IN_STATE.xls,No,No,135,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
dealsfeb03.xls,No,No,135,0,0,21,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
GIROform.xls,No,No,135,0,0,0,42,17,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
PerformanceForm2003.xls,No,No,135,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
hw_h-env-tmp.xls,No,No,136,0,0,0,0,2,134,0,8,27,7,0,0,0,20,0,0,27,26,0,0,0,0,0,0,0,0,0,0,0,No,different
VRSinventory03.xls,No,No,136,0,0,0,0,107,29,0,105,99,0,0,1,53,45,0,0,98,43,0,0,0,0,0,0,0,0,0,0,0,No,different
BM120304%20-%20Paper%#A7FFD.xls,No,No,136,0,0,10,0,20,106,0,20,294,0,0,0,131,163,0,0,203,258,0,0,0,0,0,0,0,0,0,0,0,No,different
Authsidebyside.xls.1,No,No,136,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Example-GLDataFeed&Report.xls,No,No,136,0,0,10,24,5,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Selected_FinancialData.xls,No,No,136,0,0,0,2,42,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
y0307.xls,No,No,136,0,0,0,0,65,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
CIG_REP_OF_INV-OUT_OF_STATE.xls,No,No,137,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
fy04_financial_summary.xls,No,No,138,0,0,0,35,63,40,0,45,18,0,0,0,2,16,0,0,16,13,0,0,0,0,0,0,0,0,0,0,0,No,different
Da_Probability_Review.xls,No,No,138,0,0,0,11,9,118,0,24,122,0,1,0,43,33,45,0,115,68,0,0,0,0,0,0,0,0,0,8,0,No,different
ReviewQuestionsDecisi#A9059.xls,No,No,138,0,0,0,11,9,118,0,24,123,0,1,0,44,33,45,0,116,69,0,0,0,0,0,0,0,0,0,8,0,No,different
accesstool.xls,No,No,138,0,0,0,8,15,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Datacollection081803.xls,No,No,138,0,0,14,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
EmpiricalPanelHandout.xls,No,No,138,0,0,0,8,5,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
gA-1-a.xls,No,No,138,0,0,0,100,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
HQI%20Additional_Sche#A8426.xls,No,No,138,0,8,0,0,11,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
STD_57.XLS,No,No,138,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Sylla471.xls.1,No,No,139,0,0,6,1,30,102,0,16,16,0,0,15,0,1,0,0,16,14,0,0,0,0,0,0,0,0,0,0,0,No,different
JNS_reviewer_categories.xls,No,No,139,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
topconschedtemplate.xls,No,No,139,0,0,0,0,59,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
85HWandLabAssignments#A932B.xls,No,No,140,0,0,0,54,62,24,0,32,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,different
2353_rptgw.xls,No,No,140,0,0,1,124,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Alstom%20database.xls,No,No,140,0,0,0,35,43,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
calend1.xls,No,No,140,0,0,0,0,65,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
Riksbank%20foreign%20#A83D0.xls,No,No,140,0,0,0,80,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
656%20Website%20Analy#A8A79.xls,No,No,141,0,0,0,0,136,5,0,68,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,No,different
05-00-046.xls,No,No,141,0,0,0,0,0,141,0,4,40,0,0,0,0,40,0,0,40,24,0,0,0,0,0,0,0,0,0,0,0,No,different
bdp1503b.xls,No,No,141,0,0,0,0,60,81,0,60,67,0,0,0,0,67,0,0,67,58,0,0,0,0,0,0,0,0,0,0,0,No,different
schedule.xls.2,No,No,141,0,0,1,0,7,133,0,15,169,0,0,84,0,0,85,0,169,84,0,0,0,0,0,0,85,0,0,0,0,No,different
brainstorming.xls,No,No,141,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,different
FSO_Technology_Standa#A8400.xls,No,No,141,0,0,0,3,2,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
March_Training_Schedule.xls,No,No,141,0,0,25,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
schedule.xls,No,No,141,0,0,39,0,17,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
TestCal03-04.1.xls,No,No,141,0,0,6,0,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
UF-Transition-Certifi#A7B3F.xls,No,No,141,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,different
formulasAndFunctions.xls,Yes,Yes,142,0,0,0,0,77,65,0,4,5,0,0,0,1,1,0,3,5,1,0,0,0,0,0,0,0,0,0,4,0,No,different
EPAGProjects.xls.3,No,No,142,0,0,0,4,17,121,0,46,20,0,0,0,10,10,0,0,11,17,0,5,0,0,0,0,0,0,0,0,0,No,different
k0304.0203.xls,No,No,142,0,0,3,0,85,54,0,90,130,0,0,3,100,25,2,0,130,20,0,0,0,0,0,0,0,0,0,0,0,No,different
